ligand_name,protein_name,computed_dG,error_message
Updated_Mpro_data_5_0,Mpro-protein,-8.884427,
Updated_Mpro_data_5_0,Mpro-protein,-8.687108,
Updated_Mpro_data_1723_0,Mpro-protein,-8.883056,
Updated_Mpro_data_1723_0,Mpro-protein,-6.881353,
Updated_Mpro_data_2552_0,Mpro-protein,-6.165845,
Updated_Mpro_data_2552_0,Mpro-protein,-6.165846,
Updated_Mpro_data_1207_0,Mpro-protein,-6.661128,
Updated_Mpro_data_1207_0,Mpro-protein,-6.854975,
Updated_Mpro_data_2667_0,Mpro-protein,-7.845209,
Updated_Mpro_data_2667_0,Mpro-protein,-7.84521,
Updated_Mpro_data_2170_0,Mpro-protein,-8.694538,
Updated_Mpro_data_2170_0,Mpro-protein,-8.835556,
Updated_Mpro_data_2427_0,Mpro-protein,-5.146417,
Updated_Mpro_data_2427_0,Mpro-protein,-5.198339,
Updated_Mpro_data_1719_0,Mpro-protein,-8.233461,
Updated_Mpro_data_1719_0,Mpro-protein,-8.002271,
Updated_Mpro_data_1233_0,Mpro-protein,-6.816415,
Updated_Mpro_data_1233_0,Mpro-protein,-6.897003,
Updated_Mpro_data_2020_0,Mpro-protein,-5.669939,
Updated_Mpro_data_2020_0,Mpro-protein,-5.004196,
Updated_Mpro_data_385_0,Mpro-protein,-5.93557,
Updated_Mpro_data_385_0,Mpro-protein,-5.996447,
Updated_Mpro_data_2582_0,Mpro-protein,-6.78969,
Updated_Mpro_data_2582_0,Mpro-protein,-6.895755,
Updated_Mpro_data_340_0,Mpro-protein,-4.735693,
Updated_Mpro_data_340_0,Mpro-protein,-4.931277,
Updated_Mpro_data_2707_0,Mpro-protein,-7.580509,
Updated_Mpro_data_2707_0,Mpro-protein,-7.719471,
Updated_Mpro_data_567_0,Mpro-protein,-7.506785,
Updated_Mpro_data_567_0,Mpro-protein,-7.58129,
Updated_Mpro_data_2235.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment
Updated_Mpro_data_1523_0,Mpro-protein,-5.706391,
Updated_Mpro_data_1523_0,Mpro-protein,-5.706389,
Updated_Mpro_data_2072_0,Mpro-protein,-5.034254,
Updated_Mpro_data_2072_0,Mpro-protein,-4.670261,
Updated_Mpro_data_856_0,Mpro-protein,-8.120805,
Updated_Mpro_data_856_0,Mpro-protein,-8.287676,
Updated_Mpro_data_356_0,Mpro-protein,-7.403136,
Updated_Mpro_data_356_0,Mpro-protein,-7.403134,
Updated_Mpro_data_1467_0,Mpro-protein,-5.339068,
Updated_Mpro_data_1467_0,Mpro-protein,-5.377796,
Updated_Mpro_data_2742_0,Mpro-protein,-6.975063,
Updated_Mpro_data_2742_0,Mpro-protein,-6.803476,
Updated_Mpro_data_645_0,Mpro-protein,-8.83604,
Updated_Mpro_data_645_0,Mpro-protein,-8.747577,
Updated_Mpro_data_541_0,Mpro-protein,3.194894,
Updated_Mpro_data_541_0,Mpro-protein,1.26309,
Updated_Mpro_data_1402_0,Mpro-protein,-5.864377,
Updated_Mpro_data_1402_0,Mpro-protein,-5.756686,
Updated_Mpro_data_1558_0,Mpro-protein,-7.071618,
Updated_Mpro_data_1558_0,Mpro-protein,-7.156769,
Updated_Mpro_data_1432_0,Mpro-protein,-2.018551,
Updated_Mpro_data_1432_0,Mpro-protein,-1.383623,
Updated_Mpro_data_622_0,Mpro-protein,-2.58327,
Updated_Mpro_data_622_0,Mpro-protein,-1.599141,
Updated_Mpro_data_2687_0,Mpro-protein,-7.480053,
Updated_Mpro_data_2687_0,Mpro-protein,-7.221123,
Updated_Mpro_data_1473_0,Mpro-protein,-5.197043,
Updated_Mpro_data_1473_0,Mpro-protein,-4.748143,
Updated_Mpro_data_2369_0,Mpro-protein,-4.362731,
Updated_Mpro_data_2369_0,Mpro-protein,-5.655162,
Updated_Mpro_data_841_0,Mpro-protein,-7.91436,
Updated_Mpro_data_841_0,Mpro-protein,-8.338387,
Updated_Mpro_data_91_0,Mpro-protein,-9.050302,
Updated_Mpro_data_91_0,Mpro-protein,-8.774276,
Updated_Mpro_data_2588_0,Mpro-protein,-6.402602,
Updated_Mpro_data_2588_0,Mpro-protein,-6.427993,
Updated_Mpro_data_1630_0,Mpro-protein,-7.720239,
Updated_Mpro_data_1630_0,Mpro-protein,-7.894213,
Updated_Mpro_data_1684_0,Mpro-protein,-8.368804,
Updated_Mpro_data_1684_0,Mpro-protein,-8.711402,
Updated_Mpro_data_2619_0,Mpro-protein,-4.379894,
Updated_Mpro_data_2619_0,Mpro-protein,-5.006216,
Updated_Mpro_data_72_0,Mpro-protein,-2.128591,
Updated_Mpro_data_72_0,Mpro-protein,-2.420256,
Updated_Mpro_data_2102_0,Mpro-protein,-6.967325,
Updated_Mpro_data_2102_0,Mpro-protein,-7.013669,
Updated_Mpro_data_1644_0,Mpro-protein,-7.498327,
Updated_Mpro_data_1644_0,Mpro-protein,-7.209825,
Updated_Mpro_data_1290_0,Mpro-protein,-8.113188,
Updated_Mpro_data_1290_0,Mpro-protein,-8.281892,
Updated_Mpro_data_1819_0,Mpro-protein,-8.009429,
Updated_Mpro_data_1819_0,Mpro-protein,-8.110603,
Updated_Mpro_data_2372_0,Mpro-protein,-8.196992,
Updated_Mpro_data_2372_0,Mpro-protein,-8.433018,
Updated_Mpro_data_1645_0,Mpro-protein,-6.775125,
Updated_Mpro_data_1645_0,Mpro-protein,-7.10886,
Updated_Mpro_data_2035_0,Mpro-protein,-7.70158,
Updated_Mpro_data_2035_0,Mpro-protein,-7.701582,
Updated_Mpro_data_828_0,Mpro-protein,0.067658,
Updated_Mpro_data_828_0,Mpro-protein,0.746433,
Updated_Mpro_data_2480_0,Mpro-protein,-5.815177,
Updated_Mpro_data_2480_0,Mpro-protein,-5.704546,
Updated_Mpro_data_239_0,Mpro-protein,-4.727672,
Updated_Mpro_data_239_0,Mpro-protein,-4.762728,
Updated_Mpro_data_579_0,Mpro-protein,-5.698082,
Updated_Mpro_data_579_0,Mpro-protein,-5.916754,
Updated_Mpro_data_1357_0,Mpro-protein,-6.66686,
Updated_Mpro_data_1357_0,Mpro-protein,-6.628795,
Updated_Mpro_data_2356_0,Mpro-protein,-7.610184,
Updated_Mpro_data_2356_0,Mpro-protein,-7.705223,
Updated_Mpro_data_1322_0,Mpro-protein,-6.835214,
Updated_Mpro_data_1322_0,Mpro-protein,-6.900967,
Updated_Mpro_data_791_0,Mpro-protein,-6.630929,
Updated_Mpro_data_791_0,Mpro-protein,-6.823564,
Updated_Mpro_data_946_0,Mpro-protein,-7.691752,
Updated_Mpro_data_946_0,Mpro-protein,-7.583292,
Updated_Mpro_data_2431_0,Mpro-protein,-5.735989,
Updated_Mpro_data_2431_0,Mpro-protein,-6.512106,
Updated_Mpro_data_317_0,Mpro-protein,-6.315888,
Updated_Mpro_data_317_0,Mpro-protein,-6.335903,
Updated_Mpro_data_1011_0,Mpro-protein,-6.817219,
Updated_Mpro_data_1011_0,Mpro-protein,-6.831233,
Updated_Mpro_data_1295_0,Mpro-protein,-7.597304,
Updated_Mpro_data_1295_0,Mpro-protein,-7.97418,
Updated_Mpro_data_2606_0,Mpro-protein,-4.99339,
Updated_Mpro_data_2606_0,Mpro-protein,-4.360443,
Updated_Mpro_data_860_0,Mpro-protein,-7.914754,
Updated_Mpro_data_860_0,Mpro-protein,-7.899527,
Updated_Mpro_data_1794_0,Mpro-protein,-8.379354,
Updated_Mpro_data_1794_0,Mpro-protein,-8.785309,
Updated_Mpro_data_724_0,Mpro-protein,-5.577348,
Updated_Mpro_data_724_0,Mpro-protein,-5.419056,
Updated_Mpro_data_2285_0,Mpro-protein,-7.555751,
Updated_Mpro_data_2285_0,Mpro-protein,-7.475297,
Updated_Mpro_data_2139_0,Mpro-protein,-2.588304,
Updated_Mpro_data_2139_0,Mpro-protein,-3.014101,
Updated_Mpro_data_1887_0,Mpro-protein,-7.748226,
Updated_Mpro_data_1887_0,Mpro-protein,-7.595708,
Updated_Mpro_data_1552_0,Mpro-protein,-6.258871,
Updated_Mpro_data_1552_0,Mpro-protein,-6.223993,
Updated_Mpro_data_2445_0,Mpro-protein,-4.07598,
Updated_Mpro_data_2445_0,Mpro-protein,-4.465324,
Updated_Mpro_data_624_0,Mpro-protein,-0.456055,
Updated_Mpro_data_624_0,Mpro-protein,-1.799264,
Updated_Mpro_data_972_0,Mpro-protein,-5.38642,
Updated_Mpro_data_972_0,Mpro-protein,-5.591667,
Updated_Mpro_data_1371_0,Mpro-protein,-8.243307,
Updated_Mpro_data_1371_0,Mpro-protein,-8.137565,
Updated_Mpro_data_1531_0,Mpro-protein,-2.766549,
Updated_Mpro_data_1531_0,Mpro-protein,-2.70974,
Updated_Mpro_data_1277_0,Mpro-protein,-5.774094,
Updated_Mpro_data_1277_0,Mpro-protein,-6.209806,
Updated_Mpro_data_1107_0,Mpro-protein,-5.955007,
Updated_Mpro_data_1107_0,Mpro-protein,-5.917043,
Updated_Mpro_data_932_0,Mpro-protein,-8.117254,
Updated_Mpro_data_932_0,Mpro-protein,-7.865258,
Updated_Mpro_data_1099_0,Mpro-protein,-1.411742,
Updated_Mpro_data_1099_0,Mpro-protein,-1.094234,
Updated_Mpro_data_780_0,Mpro-protein,-6.55768,
Updated_Mpro_data_780_0,Mpro-protein,-6.826774,
Updated_Mpro_data_2500_0,Mpro-protein,-4.70148,
Updated_Mpro_data_2500_0,Mpro-protein,-5.04004,
Updated_Mpro_data_2245_0,Mpro-protein,-8.099375,
Updated_Mpro_data_2245_0,Mpro-protein,-8.140247,
Updated_Mpro_data_1340_0,Mpro-protein,-7.170549,
Updated_Mpro_data_1340_0,Mpro-protein,-7.170556,
Updated_Mpro_data_1459_0,Mpro-protein,-6.149971,
Updated_Mpro_data_1459_0,Mpro-protein,-6.19483,
Updated_Mpro_data_1118_0,Mpro-protein,-5.084584,
Updated_Mpro_data_1118_0,Mpro-protein,-5.11249,
Updated_Mpro_data_1696_0,Mpro-protein,-8.432406,
Updated_Mpro_data_1696_0,Mpro-protein,-8.296416,
Updated_Mpro_data_1930_0,Mpro-protein,-3.491824,
Updated_Mpro_data_1930_0,Mpro-protein,-3.814804,
Updated_Mpro_data_2697_0,Mpro-protein,-7.997705,
Updated_Mpro_data_2697_0,Mpro-protein,-7.419075,
Updated_Mpro_data_1276_0,Mpro-protein,-7.816754,
Updated_Mpro_data_1276_0,Mpro-protein,-7.815012,
Updated_Mpro_data_755_0,Mpro-protein,-6.393087,
Updated_Mpro_data_755_0,Mpro-protein,-6.347161,
Updated_Mpro_data_2000_0,Mpro-protein,-6.298347,
Updated_Mpro_data_2000_0,Mpro-protein,-6.447344,
Updated_Mpro_data_1571_0,Mpro-protein,-6.471755,
Updated_Mpro_data_1571_0,Mpro-protein,-6.407456,
Updated_Mpro_data_315_0,Mpro-protein,-7.608763,
Updated_Mpro_data_315_0,Mpro-protein,-7.889908,
Updated_Mpro_data_1928_0,Mpro-protein,-7.362526,
Updated_Mpro_data_1928_0,Mpro-protein,-7.379344,
Updated_Mpro_data_121_0,Mpro-protein,-6.093183,
Updated_Mpro_data_121_0,Mpro-protein,-5.586443,
Updated_Mpro_data_2200_0,Mpro-protein,-3.196749,
Updated_Mpro_data_2200_0,Mpro-protein,-2.98561,
Updated_Mpro_data_372_0,Mpro-protein,-7.17516,
Updated_Mpro_data_372_0,Mpro-protein,-7.19599,
Updated_Mpro_data_2321_0,Mpro-protein,-9.129882,
Updated_Mpro_data_2321_0,Mpro-protein,-9.34218,
Updated_Mpro_data_1300_0,Mpro-protein,-7.795598,
Updated_Mpro_data_1300_0,Mpro-protein,-7.790269,
Updated_Mpro_data_2398_0,Mpro-protein,-7.912385,
Updated_Mpro_data_2398_0,Mpro-protein,-7.720896,
Updated_Mpro_data_111_0,Mpro-protein,-1.63698,
Updated_Mpro_data_111_0,Mpro-protein,-1.81189,
Updated_Mpro_data_2281_0,Mpro-protein,-8.718102,
Updated_Mpro_data_2281_0,Mpro-protein,-8.635583,
Updated_Mpro_data_686_0,Mpro-protein,-5.598654,
Updated_Mpro_data_686_0,Mpro-protein,-5.373525,
Updated_Mpro_data_2461.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_Updated_Mpro_data_2461_docked.sdf
Updated_Mpro_data_2100_0,Mpro-protein,-8.66502,
Updated_Mpro_data_2100_0,Mpro-protein,-8.606149,
Updated_Mpro_data_1360_0,Mpro-protein,-6.855657,
Updated_Mpro_data_1360_0,Mpro-protein,-6.675182,
Updated_Mpro_data_1929_0,Mpro-protein,-5.316514,
Updated_Mpro_data_1929_0,Mpro-protein,-5.250183,
Updated_Mpro_data_1156_0,Mpro-protein,-7.942266,
Updated_Mpro_data_1156_0,Mpro-protein,-7.705389,
Updated_Mpro_data_1658_0,Mpro-protein,-8.597431,
Updated_Mpro_data_1658_0,Mpro-protein,-8.745364,
Updated_Mpro_data_776_0,Mpro-protein,-5.19223,
Updated_Mpro_data_776_0,Mpro-protein,-6.035424,
Updated_Mpro_data_2485_0,Mpro-protein,-6.590484,
Updated_Mpro_data_2485_0,Mpro-protein,-6.505749,
Updated_Mpro_data_829_0,Mpro-protein,-6.847357,
Updated_Mpro_data_829_0,Mpro-protein,-6.847355,
Updated_Mpro_data_1866_0,Mpro-protein,-7.481028,
Updated_Mpro_data_1866_0,Mpro-protein,-7.481022,
Updated_Mpro_data_2492_0,Mpro-protein,-7.522301,
Updated_Mpro_data_2492_0,Mpro-protein,-7.455748,
Updated_Mpro_data_1158_0,Mpro-protein,-7.661745,
Updated_Mpro_data_1158_0,Mpro-protein,-7.74691,
Updated_Mpro_data_420_0,Mpro-protein,-8.00423,
Updated_Mpro_data_420_0,Mpro-protein,-8.203779,
Updated_Mpro_data_1302_0,Mpro-protein,-6.425298,
Updated_Mpro_data_1302_0,Mpro-protein,-6.362633,
Updated_Mpro_data_775_0,Mpro-protein,-8.632586,
Updated_Mpro_data_775_0,Mpro-protein,-8.653406,
Updated_Mpro_data_609_0,Mpro-protein,-6.000386,
Updated_Mpro_data_609_0,Mpro-protein,-5.819517,
Updated_Mpro_data_1250_0,Mpro-protein,-6.150402,
Updated_Mpro_data_1250_0,Mpro-protein,-6.178117,
Updated_Mpro_data_2212_0,Mpro-protein,-6.677607,
Updated_Mpro_data_2212_0,Mpro-protein,-6.75725,
Updated_Mpro_data_1430_0,Mpro-protein,-6.792224,
Updated_Mpro_data_1430_0,Mpro-protein,-7.599569,
Updated_Mpro_data_6_0,Mpro-protein,-4.601286,
Updated_Mpro_data_6_0,Mpro-protein,-4.318689,
Updated_Mpro_data_2003_0,Mpro-protein,-4.796403,
Updated_Mpro_data_2003_0,Mpro-protein,-4.677242,
Updated_Mpro_data_2163_0,Mpro-protein,-9.422486,
Updated_Mpro_data_2163_0,Mpro-protein,-9.091622,
Updated_Mpro_data_2534_0,Mpro-protein,-7.167291,
Updated_Mpro_data_2534_0,Mpro-protein,-7.442685,
Updated_Mpro_data_2728_0,Mpro-protein,-7.997924,
Updated_Mpro_data_2728_0,Mpro-protein,-7.831464,
Updated_Mpro_data_1680_0,Mpro-protein,-8.683739,
Updated_Mpro_data_1680_0,Mpro-protein,-8.893876,
Updated_Mpro_data_1269_0,Mpro-protein,-7.812498,
Updated_Mpro_data_1269_0,Mpro-protein,-7.812501,
Updated_Mpro_data_244_0,Mpro-protein,-3.874571,
Updated_Mpro_data_244_0,Mpro-protein,-4.122161,
Updated_Mpro_data_154_0,Mpro-protein,-1.200088,
Updated_Mpro_data_154_0,Mpro-protein,-0.86175,
Updated_Mpro_data_1155_0,Mpro-protein,-8.338566,
Updated_Mpro_data_1155_0,Mpro-protein,-8.232326,
Updated_Mpro_data_307_0,Mpro-protein,-5.992323,
Updated_Mpro_data_307_0,Mpro-protein,-5.662706,
Updated_Mpro_data_1280_0,Mpro-protein,-9.124902,
Updated_Mpro_data_1280_0,Mpro-protein,-9.405789,
Updated_Mpro_data_2116_0,Mpro-protein,-7.763645,
Updated_Mpro_data_2116_0,Mpro-protein,-8.121533,
Updated_Mpro_data_516_0,Mpro-protein,-5.694693,
Updated_Mpro_data_516_0,Mpro-protein,-5.833712,
Updated_Mpro_data_612_0,Mpro-protein,-7.122121,
Updated_Mpro_data_612_0,Mpro-protein,-6.918509,
Updated_Mpro_data_1202_0,Mpro-protein,-3.210526,
Updated_Mpro_data_1202_0,Mpro-protein,-3.584381,
Updated_Mpro_data_1661_0,Mpro-protein,-5.985766,
Updated_Mpro_data_1661_0,Mpro-protein,-6.172087,
Updated_Mpro_data_1161_0,Mpro-protein,-5.445268,
Updated_Mpro_data_1161_0,Mpro-protein,-5.441239,
Updated_Mpro_data_1869_0,Mpro-protein,-7.447995,
Updated_Mpro_data_1869_0,Mpro-protein,-7.448003,
Updated_Mpro_data_1414_0,Mpro-protein,-8.114161,
Updated_Mpro_data_1414_0,Mpro-protein,-8.114165,
Updated_Mpro_data_1585_0,Mpro-protein,-5.672396,
Updated_Mpro_data_1585_0,Mpro-protein,-5.448076,
Updated_Mpro_data_1396_0,Mpro-protein,-3.328061,
Updated_Mpro_data_1396_0,Mpro-protein,-3.538202,
Updated_Mpro_data_2537_0,Mpro-protein,-6.641026,
Updated_Mpro_data_2537_0,Mpro-protein,-7.235894,
Updated_Mpro_data_998_0,Mpro-protein,-7.870002,
Updated_Mpro_data_998_0,Mpro-protein,-7.750734,
Updated_Mpro_data_2283_0,Mpro-protein,-7.734196,
Updated_Mpro_data_2283_0,Mpro-protein,-7.89191,
Updated_Mpro_data_2672_0,Mpro-protein,-6.829166,
Updated_Mpro_data_2672_0,Mpro-protein,-6.958214,
Updated_Mpro_data_2013_0,Mpro-protein,-5.370572,
Updated_Mpro_data_2013_0,Mpro-protein,-5.425264,
Updated_Mpro_data_864_0,Mpro-protein,-4.365365,
Updated_Mpro_data_864_0,Mpro-protein,-4.375821,
Updated_Mpro_data_1780_0,Mpro-protein,-1.715059,
Updated_Mpro_data_1780_0,Mpro-protein,-1.605538,
Updated_Mpro_data_2005_0,Mpro-protein,-6.421753,
Updated_Mpro_data_2005_0,Mpro-protein,-6.352355,
Updated_Mpro_data_2096_0,Mpro-protein,-7.201462,
Updated_Mpro_data_2096_0,Mpro-protein,-7.201462,
Updated_Mpro_data_1288_0,Mpro-protein,-7.02366,
Updated_Mpro_data_1288_0,Mpro-protein,-5.61967,
Updated_Mpro_data_2213_0,Mpro-protein,-6.688004,
Updated_Mpro_data_2213_0,Mpro-protein,-6.72146,
Updated_Mpro_data_257_0,Mpro-protein,-5.993672,
Updated_Mpro_data_257_0,Mpro-protein,-5.861041,
Updated_Mpro_data_551_0,Mpro-protein,-7.06165,
Updated_Mpro_data_551_0,Mpro-protein,-7.186826,
Updated_Mpro_data_1209_0,Mpro-protein,-7.810294,
Updated_Mpro_data_1209_0,Mpro-protein,-7.961094,
Updated_Mpro_data_2067_0,Mpro-protein,-5.545499,
Updated_Mpro_data_2067_0,Mpro-protein,-5.967631,
Updated_Mpro_data_2744_0,Mpro-protein,-6.800908,
Updated_Mpro_data_2744_0,Mpro-protein,-6.795925,
Updated_Mpro_data_1294_0,Mpro-protein,-7.831105,
Updated_Mpro_data_1294_0,Mpro-protein,-8.080348,
Updated_Mpro_data_1457_0,Mpro-protein,-5.346467,
Updated_Mpro_data_1457_0,Mpro-protein,-5.382037,
Updated_Mpro_data_725_0,Mpro-protein,-8.459746,
Updated_Mpro_data_725_0,Mpro-protein,-8.39599,
Updated_Mpro_data_1853_0,Mpro-protein,-1.877126,
Updated_Mpro_data_1853_0,Mpro-protein,-2.0198,
Updated_Mpro_data_1640_0,Mpro-protein,-9.695095,
Updated_Mpro_data_1640_0,Mpro-protein,-8.751853,
Updated_Mpro_data_2301_0,Mpro-protein,-9.729471,
Updated_Mpro_data_2301_0,Mpro-protein,-9.049937,
Updated_Mpro_data_333_0,Mpro-protein,0.986921,
Updated_Mpro_data_333_0,Mpro-protein,-0.81111,
Updated_Mpro_data_759_0,Mpro-protein,-6.484215,
Updated_Mpro_data_759_0,Mpro-protein,-6.38178,
Updated_Mpro_data_27_0,Mpro-protein,-7.453052,
Updated_Mpro_data_27_0,Mpro-protein,-7.419683,
Updated_Mpro_data_1528_0,Mpro-protein,-6.314259,
Updated_Mpro_data_1528_0,Mpro-protein,-6.280221,
Updated_Mpro_data_388_0,Mpro-protein,-6.211637,
Updated_Mpro_data_388_0,Mpro-protein,-5.995268,
Updated_Mpro_data_262.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_Updated_Mpro_data_262_docked.sdf
Updated_Mpro_data_2335_0,Mpro-protein,-7.702629,
Updated_Mpro_data_2335_0,Mpro-protein,-7.343522,
Updated_Mpro_data_408.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_Updated_Mpro_data_408_docked.sdf
Updated_Mpro_data_2340_0,Mpro-protein,-6.914861,
Updated_Mpro_data_2340_0,Mpro-protein,-7.018517,
Updated_Mpro_data_524_0,Mpro-protein,-5.00069,
Updated_Mpro_data_524_0,Mpro-protein,-4.971314,
Updated_Mpro_data_765_0,Mpro-protein,-4.852428,
Updated_Mpro_data_765_0,Mpro-protein,-4.790738,
Updated_Mpro_data_118_0,Mpro-protein,-5.483663,
Updated_Mpro_data_118_0,Mpro-protein,-5.514068,
Updated_Mpro_data_1612_0,Mpro-protein,-6.105721,
Updated_Mpro_data_1612_0,Mpro-protein,-6.039309,
Updated_Mpro_data_2513_0,Mpro-protein,-7.298629,
Updated_Mpro_data_2513_0,Mpro-protein,-7.275214,
Updated_Mpro_data_97_0,Mpro-protein,2.479295,
Updated_Mpro_data_97_0,Mpro-protein,1.738482,
Updated_Mpro_data_606_0,Mpro-protein,-7.887616,
Updated_Mpro_data_606_0,Mpro-protein,-7.956864,
Updated_Mpro_data_184_0,Mpro-protein,-4.302808,
Updated_Mpro_data_184_0,Mpro-protein,-5.991337,
Updated_Mpro_data_2583_0,Mpro-protein,-7.028889,
Updated_Mpro_data_2583_0,Mpro-protein,-6.457087,
Updated_Mpro_data_301_0,Mpro-protein,-4.250864,
Updated_Mpro_data_301_0,Mpro-protein,-4.27551,
Updated_Mpro_data_1320_0,Mpro-protein,-7.926004,
Updated_Mpro_data_1320_0,Mpro-protein,-7.744618,
Updated_Mpro_data_1943_0,Mpro-protein,-7.03076,
Updated_Mpro_data_1943_0,Mpro-protein,-6.747658,
Updated_Mpro_data_1034_0,Mpro-protein,-6.308027,
Updated_Mpro_data_1034_0,Mpro-protein,-6.095437,
Updated_Mpro_data_145_0,Mpro-protein,-1.297745,
Updated_Mpro_data_145_0,Mpro-protein,-1.389466,
Updated_Mpro_data_1726_0,Mpro-protein,-6.609776,
Updated_Mpro_data_1726_0,Mpro-protein,-6.551684,
Updated_Mpro_data_1581_0,Mpro-protein,-6.590508,
Updated_Mpro_data_1581_0,Mpro-protein,-6.748127,
Updated_Mpro_data_667_0,Mpro-protein,-7.159444,
Updated_Mpro_data_667_0,Mpro-protein,-6.679358,
Updated_Mpro_data_2470_0,Mpro-protein,-7.774721,
Updated_Mpro_data_2470_0,Mpro-protein,-7.450499,
Updated_Mpro_data_726_0,Mpro-protein,-7.653523,
Updated_Mpro_data_726_0,Mpro-protein,-7.781765,
Updated_Mpro_data_1336_0,Mpro-protein,-7.632585,
Updated_Mpro_data_1336_0,Mpro-protein,-7.70934,
Updated_Mpro_data_472_0,Mpro-protein,-3.997478,
Updated_Mpro_data_472_0,Mpro-protein,-3.331034,
Updated_Mpro_data_2554_0,Mpro-protein,-6.626999,
Updated_Mpro_data_2554_0,Mpro-protein,-6.706899,
Updated_Mpro_data_2530_0,Mpro-protein,-8.105165,
Updated_Mpro_data_2530_0,Mpro-protein,-8.08432,
Updated_Mpro_data_1906_0,Mpro-protein,-9.350303,
Updated_Mpro_data_1906_0,Mpro-protein,-9.431549,
Updated_Mpro_data_2111_0,Mpro-protein,-5.875954,
Updated_Mpro_data_2111_0,Mpro-protein,-6.387514,
Updated_Mpro_data_723_0,Mpro-protein,-7.65163,
Updated_Mpro_data_723_0,Mpro-protein,-7.753701,
Updated_Mpro_data_1682_0,Mpro-protein,-8.241066,
Updated_Mpro_data_1682_0,Mpro-protein,-8.150084,
Updated_Mpro_data_501_0,Mpro-protein,-7.021088,
Updated_Mpro_data_501_0,Mpro-protein,-7.08383,
Updated_Mpro_data_2647_0,Mpro-protein,-6.856986,
Updated_Mpro_data_2647_0,Mpro-protein,-6.565718,
Updated_Mpro_data_2731_0,Mpro-protein,-5.120788,
Updated_Mpro_data_2731_0,Mpro-protein,-4.218522,
Updated_Mpro_data_159_0,Mpro-protein,-2.327919,
Updated_Mpro_data_159_0,Mpro-protein,-2.242561,
Updated_Mpro_data_2589_0,Mpro-protein,-6.218294,
Updated_Mpro_data_2589_0,Mpro-protein,-6.14535,
Updated_Mpro_data_1983_0,Mpro-protein,-6.20954,
Updated_Mpro_data_1983_0,Mpro-protein,-6.209544,
Updated_Mpro_data_876_0,Mpro-protein,-3.640218,
Updated_Mpro_data_876_0,Mpro-protein,-3.640219,
Updated_Mpro_data_1596_0,Mpro-protein,-6.87166,
Updated_Mpro_data_1596_0,Mpro-protein,-6.9973,
Updated_Mpro_data_2287_0,Mpro-protein,-7.247874,
Updated_Mpro_data_2287_0,Mpro-protein,-7.332127,
Updated_Mpro_data_2027_0,Mpro-protein,-7.311183,
Updated_Mpro_data_2027_0,Mpro-protein,-7.156768,
Updated_Mpro_data_2414_0,Mpro-protein,-6.929749,
Updated_Mpro_data_2414_0,Mpro-protein,-6.606916,
Updated_Mpro_data_1758_0,Mpro-protein,-8.362687,
Updated_Mpro_data_1758_0,Mpro-protein,-8.17267,
Updated_Mpro_data_1009_0,Mpro-protein,-5.157347,
Updated_Mpro_data_1009_0,Mpro-protein,-5.195774,
Updated_Mpro_data_1093_0,Mpro-protein,-6.604413,
Updated_Mpro_data_1093_0,Mpro-protein,-6.604419,
Updated_Mpro_data_1908_0,Mpro-protein,-7.75078,
Updated_Mpro_data_1908_0,Mpro-protein,-7.508348,
Updated_Mpro_data_298_0,Mpro-protein,-1.080546,
Updated_Mpro_data_298_0,Mpro-protein,-3.660998,
Updated_Mpro_data_1838_0,Mpro-protein,-8.648142,
Updated_Mpro_data_1838_0,Mpro-protein,-8.648147,
Updated_Mpro_data_153_0,Mpro-protein,-3.49576,
Updated_Mpro_data_153_0,Mpro-protein,-2.970873,
Updated_Mpro_data_894_0,Mpro-protein,-4.004099,
Updated_Mpro_data_894_0,Mpro-protein,-3.629589,
Updated_Mpro_data_478_0,Mpro-protein,-3.035676,
Updated_Mpro_data_478_0,Mpro-protein,-3.035683,
Updated_Mpro_data_1553_0,Mpro-protein,-6.47204,
Updated_Mpro_data_1553_0,Mpro-protein,-6.595415,
Updated_Mpro_data_2190_0,Mpro-protein,-7.842607,
Updated_Mpro_data_2190_0,Mpro-protein,-7.842609,
Updated_Mpro_data_2324_0,Mpro-protein,-6.664509,
Updated_Mpro_data_2324_0,Mpro-protein,-6.64015,
Updated_Mpro_data_711_0,Mpro-protein,-8.079603,
Updated_Mpro_data_711_0,Mpro-protein,-7.7979,
Updated_Mpro_data_2713_0,Mpro-protein,-8.174603,
Updated_Mpro_data_2713_0,Mpro-protein,-7.07989,
Updated_Mpro_data_1062_0,Mpro-protein,-1.127334,
Updated_Mpro_data_1062_0,Mpro-protein,-1.008208,
Updated_Mpro_data_1874_0,Mpro-protein,-8.068169,
Updated_Mpro_data_1874_0,Mpro-protein,-8.196692,
Updated_Mpro_data_1606_0,Mpro-protein,-7.56742,
Updated_Mpro_data_1606_0,Mpro-protein,-7.489386,
Updated_Mpro_data_1274_0,Mpro-protein,-5.886389,
Updated_Mpro_data_1274_0,Mpro-protein,-5.864768,
