ligand_name,protein_name,computed_dG,error_message
Updated_Mpro_data_1366_0,Mpro-protein,-6.762275,
Updated_Mpro_data_2443_0,Mpro-protein,-1.819641,
Updated_Mpro_data_440_0,Mpro-protein,-5.507192,
Updated_Mpro_data_1871_0,Mpro-protein,-6.651739,
Updated_Mpro_data_1205_0,Mpro-protein,-8.45142,
Updated_Mpro_data_29_0,Mpro-protein,-7.653826,
Updated_Mpro_data_1420_0,Mpro-protein,-7.459971,
Updated_Mpro_data_2596_0,Mpro-protein,-6.687457,
Updated_Mpro_data_1100_0,Mpro-protein,-5.106088,
Updated_Mpro_data_513_0,Mpro-protein,-7.660511,
Updated_Mpro_data_1746_0,Mpro-protein,-4.822648,
Updated_Mpro_data_1773_0,Mpro-protein,-5.604915,
Updated_Mpro_data_2557_0,Mpro-protein,-4.964925,
Updated_Mpro_data_1971_0,Mpro-protein,-4.685181,
Updated_Mpro_data_1842_0,Mpro-protein,-7.116959,
Updated_Mpro_data_1394_0,Mpro-protein,-1.955374,
Updated_Mpro_data_1633_0,Mpro-protein,-8.058549,
Updated_Mpro_data_877_0,Mpro-protein,-4.35534,
Updated_Mpro_data_273_0,Mpro-protein,-3.45347,
Updated_Mpro_data_215_0,Mpro-protein,-8.318794,
Updated_Mpro_data_899_0,Mpro-protein,-7.608168,
Updated_Mpro_data_2353_0,Mpro-protein,-6.985357,
Updated_Mpro_data_2567_0,Mpro-protein,-7.345557,
Updated_Mpro_data_2452_0,Mpro-protein,-2.095943,
Updated_Mpro_data_844_0,Mpro-protein,-7.551764,
Updated_Mpro_data_1605_0,Mpro-protein,-7.827663,
Updated_Mpro_data_1742_0,Mpro-protein,-5.549867,
Updated_Mpro_data_811_0,Mpro-protein,-3.223775,
Updated_Mpro_data_240_0,Mpro-protein,-5.060286,
Updated_Mpro_data_1463_0,Mpro-protein,-6.543289,
Updated_Mpro_data_854_0,Mpro-protein,-7.216819,
Updated_Mpro_data_924_0,Mpro-protein,-7.6196,
Updated_Mpro_data_1390_0,Mpro-protein,-6.610454,
Updated_Mpro_data_1198_0,Mpro-protein,-7.944574,
Updated_Mpro_data_1296_0,Mpro-protein,-7.830653,
Updated_Mpro_data_550_0,Mpro-protein,-8.33339,
Updated_Mpro_data_1539_0,Mpro-protein,-5.140784,
Updated_Mpro_data_363_0,Mpro-protein,-3.05688,
Updated_Mpro_data_178_0,Mpro-protein,-3.810084,
Updated_Mpro_data_71_0,Mpro-protein,-4.803975,
Updated_Mpro_data_1665_0,Mpro-protein,-6.017153,
Updated_Mpro_data_1192_0,Mpro-protein,-5.19741,
Updated_Mpro_data_2058_0,Mpro-protein,-5.802169,
Updated_Mpro_data_2393_0,Mpro-protein,-6.767278,
Updated_Mpro_data_1784_0,Mpro-protein,-7.96912,
Updated_Mpro_data_654_0,Mpro-protein,-8.752168,
Updated_Mpro_data_1164_0,Mpro-protein,-8.733842,
Updated_Mpro_data_1054_0,Mpro-protein,-6.17375,
Updated_Mpro_data_1383_0,Mpro-protein,-6.904644,
Updated_Mpro_data_1800_0,Mpro-protein,-5.364389,
Updated_Mpro_data_2466_0,Mpro-protein,-8.065323,
Updated_Mpro_data_569_0,Mpro-protein,-6.667963,
Updated_Mpro_data_2181_0,Mpro-protein,-9.599371,
Updated_Mpro_data_2423_0,Mpro-protein,-6.800135,
Updated_Mpro_data_2666_0,Mpro-protein,-6.281215,
Updated_Mpro_data_945_0,Mpro-protein,-8.34566,
Updated_Mpro_data_309_0,Mpro-protein,-4.565571,
Updated_Mpro_data_2345_0,Mpro-protein,-6.408386,
Updated_Mpro_data_1877_0,Mpro-protein,-7.968169,
Updated_Mpro_data_1508_0,Mpro-protein,-4.825647,
Updated_Mpro_data_1513_0,Mpro-protein,-5.192829,
Updated_Mpro_data_1912_0,Mpro-protein,-6.974056,
Updated_Mpro_data_44_0,Mpro-protein,-7.944551,
Updated_Mpro_data_1668_0,Mpro-protein,-6.375101,
Updated_Mpro_data_2019_0,Mpro-protein,-9.154798,
Updated_Mpro_data_1253_0,Mpro-protein,-5.322108,
Updated_Mpro_data_294_0,Mpro-protein,-5.188182,
Updated_Mpro_data_785_0,Mpro-protein,-5.084219,
Updated_Mpro_data_2704_0,Mpro-protein,-4.918402,
Updated_Mpro_data_1352_0,Mpro-protein,-6.972509,
Updated_Mpro_data_1321_0,Mpro-protein,-6.933293,
Updated_Mpro_data_260_0,Mpro-protein,-7.959867,
Updated_Mpro_data_2457_0,Mpro-protein,-3.970001,
Updated_Mpro_data_1789_0,Mpro-protein,-5.556242,
Updated_Mpro_data_2123_0,Mpro-protein,-7.854859,
Updated_Mpro_data_274_0,Mpro-protein,-6.671182,
Updated_Mpro_data_2046_0,Mpro-protein,-5.273616,
Updated_Mpro_data_2034_0,Mpro-protein,-3.303463,
Updated_Mpro_data_1480_0,Mpro-protein,-3.384561,
Updated_Mpro_data_261_0,Mpro-protein,-9.046547,
Updated_Mpro_data_1076_0,Mpro-protein,-7.463854,
Updated_Mpro_data_32_0,Mpro-protein,-7.96754,
Updated_Mpro_data_2031_0,Mpro-protein,-7.423447,
Updated_Mpro_data_2428_0,Mpro-protein,-6.389242,
Updated_Mpro_data_912_0,Mpro-protein,-7.257396,
Updated_Mpro_data_242_0,Mpro-protein,-6.493223,
Updated_Mpro_data_572_0,Mpro-protein,-7.393588,
Updated_Mpro_data_735_0,Mpro-protein,-4.877763,
Updated_Mpro_data_189_0,Mpro-protein,-6.205801,
Updated_Mpro_data_2708_0,Mpro-protein,-7.831451,
Updated_Mpro_data_1225_0,Mpro-protein,-6.490074,
Updated_Mpro_data_2064_0,Mpro-protein,-6.838832,
Updated_Mpro_data_1489_0,Mpro-protein,-7.830421,
Updated_Mpro_data_2598_0,Mpro-protein,-6.911176,
Updated_Mpro_data_366_0,Mpro-protein,-6.721765,
Updated_Mpro_data_529_0,Mpro-protein,-6.706063,
Updated_Mpro_data_1397_0,Mpro-protein,-5.70588,
Updated_Mpro_data_485_0,Mpro-protein,1.414595,
Updated_Mpro_data_442_0,Mpro-protein,-1.728133,
Updated_Mpro_data_2306_0,Mpro-protein,-10.180614,
Updated_Mpro_data_805_0,Mpro-protein,-7.190969,
Updated_Mpro_data_335_0,Mpro-protein,-5.65384,
Updated_Mpro_data_907_0,Mpro-protein,-5.926678,
Updated_Mpro_data_1101_0,Mpro-protein,-4.033627,
Updated_Mpro_data_1406_0,Mpro-protein,-6.359343,
Updated_Mpro_data_2671_0,Mpro-protein,-8.09247,
Updated_Mpro_data_2740_0,Mpro-protein,-6.639201,
Updated_Mpro_data_2623_0,Mpro-protein,-9.232131,
Updated_Mpro_data_1465_0,Mpro-protein,-5.179721,
Updated_Mpro_data_1135_0,Mpro-protein,-7.456583,
Updated_Mpro_data_199_0,Mpro-protein,-2.31039,
Updated_Mpro_data_830_0,Mpro-protein,-5.384928,
Updated_Mpro_data_2319_0,Mpro-protein,-9.560831,
Updated_Mpro_data_1755_0,Mpro-protein,-7.650429,
Updated_Mpro_data_514_0,Mpro-protein,-7.033143,
Updated_Mpro_data_1805_0,Mpro-protein,-6.470164,
Updated_Mpro_data_1511_0,Mpro-protein,-2.463914,
Updated_Mpro_data_41_0,Mpro-protein,-8.725691,
Updated_Mpro_data_2408_0,Mpro-protein,-7.074785,
Updated_Mpro_data_771_0,Mpro-protein,-6.265939,
Updated_Mpro_data_1355_0,Mpro-protein,-7.471099,
Updated_Mpro_data_973_0,Mpro-protein,-4.394655,
Updated_Mpro_data_1710_0,Mpro-protein,-4.530867,
Updated_Mpro_data_2407_0,Mpro-protein,-5.923191,
Updated_Mpro_data_40_0,Mpro-protein,-3.83003,
Updated_Mpro_data_1884_0,Mpro-protein,-7.55268,
Updated_Mpro_data_614_0,Mpro-protein,-6.743867,
Updated_Mpro_data_2229_0,Mpro-protein,-0.918854,
Updated_Mpro_data_673_0,Mpro-protein,-4.990456,
Updated_Mpro_data_1323_0,Mpro-protein,-7.829541,
Updated_Mpro_data_1865_0,Mpro-protein,-8.085871,
Updated_Mpro_data_2460_0,Mpro-protein,-7.78796,
Updated_Mpro_data_1836_0,Mpro-protein,-6.805931,
Updated_Mpro_data_2525_0,Mpro-protein,-9.243147,
Updated_Mpro_data_1255_0,Mpro-protein,-7.778915,
Updated_Mpro_data_802_0,Mpro-protein,-6.206399,
Updated_Mpro_data_862_0,Mpro-protein,-4.541901,
Updated_Mpro_data_812_0,Mpro-protein,-9.592834,
Updated_Mpro_data_1920_0,Mpro-protein,-9.508837,
Updated_Mpro_data_2621_0,Mpro-protein,-7.552948,
Updated_Mpro_data_1251_0,Mpro-protein,-9.449711,
Updated_Mpro_data_1485_0,Mpro-protein,-6.870183,
Updated_Mpro_data_495_0,Mpro-protein,-4.279359,
Updated_Mpro_data_2015_0,Mpro-protein,-6.128209,
Updated_Mpro_data_536_0,Mpro-protein,-6.676921,
Updated_Mpro_data_597_0,Mpro-protein,-5.93337,
Updated_Mpro_data_1442_0,Mpro-protein,-4.417388,
Updated_Mpro_data_2670_0,Mpro-protein,-7.964266,
Updated_Mpro_data_2042_0,Mpro-protein,-7.52617,
Updated_Mpro_data_1445_0,Mpro-protein,-6.785715,
Updated_Mpro_data_2570_0,Mpro-protein,-6.715899,
Updated_Mpro_data_557_0,Mpro-protein,-5.452233,
Updated_Mpro_data_28_0,Mpro-protein,-5.424464,
Updated_Mpro_data_2394_0,Mpro-protein,-7.897807,
Updated_Mpro_data_2580_0,Mpro-protein,-7.968801,
Updated_Mpro_data_2204_0,Mpro-protein,-2.132773,
Updated_Mpro_data_2071_0,Mpro-protein,-5.82405,
Updated_Mpro_data_475_0,Mpro-protein,-6.603504,
Updated_Mpro_data_120_0,Mpro-protein,-4.739929,
Updated_Mpro_data_1544_0,Mpro-protein,-3.163237,
Updated_Mpro_data_2654_0,Mpro-protein,-7.430013,
Updated_Mpro_data_1862_0,Mpro-protein,-7.311719,
Updated_Mpro_data_560_0,Mpro-protein,-6.588337,
Updated_Mpro_data_722_0,Mpro-protein,-7.333863,
Updated_Mpro_data_208_0,Mpro-protein,-7.634233,
Updated_Mpro_data_2145_0,Mpro-protein,-2.992538,
Updated_Mpro_data_1901_0,Mpro-protein,-7.254501,
Updated_Mpro_data_1899_0,Mpro-protein,-3.877211,
Updated_Mpro_data_1636_0,Mpro-protein,-7.034471,
Updated_Mpro_data_318_0,Mpro-protein,-6.337406,
Updated_Mpro_data_1656_0,Mpro-protein,-8.518781,
Updated_Mpro_data_2714_0,Mpro-protein,-7.788162,
Updated_Mpro_data_1799_0,Mpro-protein,-5.386365,
Updated_Mpro_data_2074_0,Mpro-protein,-8.709973,
Updated_Mpro_data_329_0,Mpro-protein,-5.501088,
Updated_Mpro_data_996_0,Mpro-protein,-7.83537,
Updated_Mpro_data_361_0,Mpro-protein,-6.03999,
Updated_Mpro_data_905_0,Mpro-protein,-1.036244,
Updated_Mpro_data_1428_0,Mpro-protein,-2.791372,
Updated_Mpro_data_2387_0,Mpro-protein,-5.67123,
Updated_Mpro_data_311_0,Mpro-protein,-8.481013,
Updated_Mpro_data_1315_0,Mpro-protein,-7.47126,
Updated_Mpro_data_1173_0,Mpro-protein,-5.362868,
Updated_Mpro_data_928_0,Mpro-protein,-7.381425,
Updated_Mpro_data_1639_0,Mpro-protein,-7.028682,
Updated_Mpro_data_1113_0,Mpro-protein,-5.850958,
Updated_Mpro_data_909_0,Mpro-protein,-0.190437,
Updated_Mpro_data_783_0,Mpro-protein,-6.306851,
Updated_Mpro_data_1607_0,Mpro-protein,-7.652398,
Updated_Mpro_data_2126_0,Mpro-protein,-6.558599,
Updated_Mpro_data_2161_0,Mpro-protein,-7.617165,
Updated_Mpro_data_1481_0,Mpro-protein,-7.27483,
Updated_Mpro_data_784_0,Mpro-protein,-7.301858,
Updated_Mpro_data_141_0,Mpro-protein,-2.406721,
Updated_Mpro_data_1641_0,Mpro-protein,-7.9042,
Updated_Mpro_data_1177_0,Mpro-protein,-5.829175,
Updated_Mpro_data_1025_0,Mpro-protein,-5.381922,
Updated_Mpro_data_50_0,Mpro-protein,-6.597299,
Updated_Mpro_data_496_0,Mpro-protein,-6.756939,
Updated_Mpro_data_1738_0,Mpro-protein,-10.152422,
Updated_Mpro_data_617_0,Mpro-protein,-3.737581,
Updated_Mpro_data_2698_0,Mpro-protein,-7.019074,
Updated_Mpro_data_393_0,Mpro-protein,-6.181745,
Updated_Mpro_data_271_0,Mpro-protein,-2.962212,
Updated_Mpro_data_302_0,Mpro-protein,-6.790108,
Updated_Mpro_data_428_0,Mpro-protein,-6.6168,
Updated_Mpro_data_2613_0,Mpro-protein,-6.924511,
Updated_Mpro_data_599_0,Mpro-protein,-7.299849,
Updated_Mpro_data_457_0,Mpro-protein,-9.230678,
Updated_Mpro_data_1998_0,Mpro-protein,-5.397719,
Updated_Mpro_data_2295_0,Mpro-protein,-7.637801,
Updated_Mpro_data_2176_0,Mpro-protein,-8.635109,
Updated_Mpro_data_563_0,Mpro-protein,-6.212373,
Updated_Mpro_data_1346_0,Mpro-protein,-8.003831,
Updated_Mpro_data_688_0,Mpro-protein,-4.893919,
Updated_Mpro_data_1147_0,Mpro-protein,-8.990849,
Updated_Mpro_data_1019_0,Mpro-protein,-6.589228,
Updated_Mpro_data_961_0,Mpro-protein,0.05264,
Updated_Mpro_data_1614_0,Mpro-protein,-7.438711,
Updated_Mpro_data_2642_0,Mpro-protein,-7.803703,
Updated_Mpro_data_2467_0,Mpro-protein,-7.282836,
Updated_Mpro_data_1567_0,Mpro-protein,-6.418765,
Updated_Mpro_data_863_0,Mpro-protein,-5.442038,
Updated_Mpro_data_468_0,Mpro-protein,-5.082109,
Updated_Mpro_data_2097_0,Mpro-protein,-5.811332,
Updated_Mpro_data_2382_0,Mpro-protein,-3.462684,
Updated_Mpro_data_2746_0,Mpro-protein,-5.579223,
Updated_Mpro_data_2082_0,Mpro-protein,-6.94982,
Updated_Mpro_data_2336_0,Mpro-protein,-7.907913,
Updated_Mpro_data_1331_0,Mpro-protein,-8.021313,
Updated_Mpro_data_69_0,Mpro-protein,-4.817187,
Updated_Mpro_data_1917_0,Mpro-protein,-3.332161,
Updated_Mpro_data_2110_0,Mpro-protein,-5.545151,
Updated_Mpro_data_2332_0,Mpro-protein,-7.170273,
Updated_Mpro_data_432_0,Mpro-protein,-6.023565,
Updated_Mpro_data_902_0,Mpro-protein,-7.53684,
Updated_Mpro_data_1362_0,Mpro-protein,-6.559186,
Updated_Mpro_data_1985_0,Mpro-protein,-8.723276,
Updated_Mpro_data_1594_0,Mpro-protein,-5.507739,
Updated_Mpro_data_684_0,Mpro-protein,-2.967043,
Updated_Mpro_data_1050_0,Mpro-protein,-5.557275,
Updated_Mpro_data_1860_0,Mpro-protein,-10.683005,
Updated_Mpro_data_2477_0,Mpro-protein,-4.794547,
Updated_Mpro_data_2618_0,Mpro-protein,-7.900306,
Updated_Mpro_data_104_0,Mpro-protein,-1.74159,
Updated_Mpro_data_1953_0,Mpro-protein,-4.152051,
Updated_Mpro_data_1123_0,Mpro-protein,-8.601343,
Updated_Mpro_data_531_0,Mpro-protein,-7.948843,
Updated_Mpro_data_1662_0,Mpro-protein,-8.916033,
Updated_Mpro_data_1046_0,Mpro-protein,-6.526106,
Updated_Mpro_data_1425_0,Mpro-protein,-5.553806,
Updated_Mpro_data_2439_0,Mpro-protein,-7.004139,
Updated_Mpro_data_236_0,Mpro-protein,-5.563754,
Updated_Mpro_data_2481_0,Mpro-protein,-7.566224,
Updated_Mpro_data_2184_0,Mpro-protein,-7.90217,
Updated_Mpro_data_989_0,Mpro-protein,-5.604781,
Updated_Mpro_data_1328_0,Mpro-protein,-6.335723,
Updated_Mpro_data_1170_0,Mpro-protein,-7.166797,
Updated_Mpro_data_2682_0,Mpro-protein,-8.198723,
Updated_Mpro_data_284_0,Mpro-protein,-7.716936,
Updated_Mpro_data_2629_0,Mpro-protein,-7.802858,
Updated_Mpro_data_947_0,Mpro-protein,-4.521753,
Updated_Mpro_data_2228_0,Mpro-protein,-0.706186,
Updated_Mpro_data_2132_0,Mpro-protein,-9.191341,
Updated_Mpro_data_2723_0,Mpro-protein,-6.958642,
Updated_Mpro_data_679_0,Mpro-protein,-3.602458,
Updated_Mpro_data_2241_0,Mpro-protein,-7.865018,
Updated_Mpro_data_652_0,Mpro-protein,-9.993899,
Updated_Mpro_data_2004_0,Mpro-protein,-4.53905,
Updated_Mpro_data_1714_0,Mpro-protein,-8.255974,
Updated_Mpro_data_196_0,Mpro-protein,-5.21625,
Updated_Mpro_data_2576_0,Mpro-protein,-5.616945,
Updated_Mpro_data_653_0,Mpro-protein,-8.350295,
Updated_Mpro_data_1326_0,Mpro-protein,-7.727434,
Updated_Mpro_data_590_0,Mpro-protein,-8.898623,
Updated_Mpro_data_703_0,Mpro-protein,-6.001129,
Updated_Mpro_data_2377_0,Mpro-protein,-7.243196,
Updated_Mpro_data_2125_0,Mpro-protein,-11.005834,
Updated_Mpro_data_191_0,Mpro-protein,-7.265632,
Updated_Mpro_data_2549_0,Mpro-protein,-5.999547,
Updated_Mpro_data_1492_0,Mpro-protein,-6.52309,
Updated_Mpro_data_1184_0,Mpro-protein,-9.303495,
Updated_Mpro_data_1556_0,Mpro-protein,-8.065645,
Updated_Mpro_data_1439_0,Mpro-protein,-7.215363,
Updated_Mpro_data_2144_0,Mpro-protein,-3.068225,
Updated_Mpro_data_2520_0,Mpro-protein,-7.485904,
Updated_Mpro_data_838_0,Mpro-protein,-7.020225,
Updated_Mpro_data_706_0,Mpro-protein,-6.892323,
Updated_Mpro_data_1939_0,Mpro-protein,-2.260381,
Updated_Mpro_data_2039_0,Mpro-protein,-8.877439,
Updated_Mpro_data_263_0,Mpro-protein,-5.956473,
Updated_Mpro_data_710_0,Mpro-protein,-7.191742,
Updated_Mpro_data_2434_0,Mpro-protein,-4.091137,
Updated_Mpro_data_228_0,Mpro-protein,-5.603326,
Updated_Mpro_data_1180_0,Mpro-protein,-6.028687,
Updated_Mpro_data_1569_0,Mpro-protein,-6.167275,
Updated_Mpro_data_2206_0,Mpro-protein,-0.325517,
Updated_Mpro_data_1188_0,Mpro-protein,-9.543428,
Updated_Mpro_data_2690_0,Mpro-protein,-8.470816,
Updated_Mpro_data_1880_0,Mpro-protein,-7.486683,
Updated_Mpro_data_353_0,Mpro-protein,-6.187422,
Updated_Mpro_data_966_0,Mpro-protein,-6.004597,
Updated_Mpro_data_1132_0,Mpro-protein,-8.149422,
Updated_Mpro_data_2484_0,Mpro-protein,-6.730334,
Updated_Mpro_data_1541_0,Mpro-protein,-5.655866,
Updated_Mpro_data_2498_0,Mpro-protein,-6.216806,
Updated_Mpro_data_1675_0,Mpro-protein,-7.228194,
Updated_Mpro_data_1982_0,Mpro-protein,-7.087313,
Updated_Mpro_data_677_0,Mpro-protein,0.739984,
Updated_Mpro_data_1582_0,Mpro-protein,-6.697588,
Updated_Mpro_data_250_0,Mpro-protein,-3.791695,
Updated_Mpro_data_148_0,Mpro-protein,-5.142337,
Updated_Mpro_data_2683_0,Mpro-protein,-8.485327,
Updated_Mpro_data_1133_0,Mpro-protein,-6.836432,
Updated_Mpro_data_1422_0,Mpro-protein,-7.927815,
Updated_Mpro_data_193_0,Mpro-protein,-3.543523,
Updated_Mpro_data_715_0,Mpro-protein,-6.019165,
Updated_Mpro_data_627_0,Mpro-protein,-4.993843,
Updated_Mpro_data_1919_0,Mpro-protein,-7.238558,
Updated_Mpro_data_2611_0,Mpro-protein,-5.574783,
Updated_Mpro_data_2052_0,Mpro-protein,-5.916115,
Updated_Mpro_data_213_0,Mpro-protein,-5.658792,
Updated_Mpro_data_861_0,Mpro-protein,-9.031028,
Updated_Mpro_data_857_0,Mpro-protein,-4.609741,
Updated_Mpro_data_660_0,Mpro-protein,-6.947568,
Updated_Mpro_data_2049_0,Mpro-protein,-5.702697,
Updated_Mpro_data_1676_0,Mpro-protein,-8.357054,
Updated_Mpro_data_581_0,Mpro-protein,-6.945182,
Updated_Mpro_data_160_0,Mpro-protein,-2.849339,
Updated_Mpro_data_2593_0,Mpro-protein,-6.765267,
Updated_Mpro_data_2364_0,Mpro-protein,-5.869465,
Updated_Mpro_data_1635_0,Mpro-protein,-8.416349,
Updated_Mpro_data_1817_0,Mpro-protein,-3.935997,
Updated_Mpro_data_719_0,Mpro-protein,-6.039179,
Updated_Mpro_data_1818_0,Mpro-protein,-7.669751,
Updated_Mpro_data_53_0,Mpro-protein,-8.132038,
Updated_Mpro_data_927_0,Mpro-protein,-8.117067,
Updated_Mpro_data_756_0,Mpro-protein,-6.484132,
Updated_Mpro_data_439_0,Mpro-protein,-2.57629,
Updated_Mpro_data_2362_0,Mpro-protein,-6.51633,
Updated_Mpro_data_471_0,Mpro-protein,-5.188535,
Updated_Mpro_data_425_0,Mpro-protein,-6.099414,
Updated_Mpro_data_1194_0,Mpro-protein,-7.690722,
Updated_Mpro_data_1671_0,Mpro-protein,-7.965782,
Updated_Mpro_data_2542_0,Mpro-protein,-6.355112,
Updated_Mpro_data_308_0,Mpro-protein,-7.28763,
Updated_Mpro_data_61_0,Mpro-protein,-7.63401,
Updated_Mpro_data_1724_0,Mpro-protein,-5.743896,
Updated_Mpro_data_43_0,Mpro-protein,-7.607408,
Updated_Mpro_data_1670_0,Mpro-protein,-8.102227,
Updated_Mpro_data_1546_0,Mpro-protein,-1.117693,
Updated_Mpro_data_386_0,Mpro-protein,-4.906233,
Updated_Mpro_data_1304_0,Mpro-protein,-6.518214,
Updated_Mpro_data_709_0,Mpro-protein,-6.171067,
Updated_Mpro_data_2693_0,Mpro-protein,-8.576643,
Updated_Mpro_data_1653_0,Mpro-protein,-8.065294,
Updated_Mpro_data_901_0,Mpro-protein,-7.017097,
Updated_Mpro_data_2230_0,Mpro-protein,-5.56006,
Updated_Mpro_data_1256_0,Mpro-protein,-8.122255,
Updated_Mpro_data_2600_0,Mpro-protein,-8.258852,
Updated_Mpro_data_2680_0,Mpro-protein,-8.225242,
Updated_Mpro_data_2503_0,Mpro-protein,-8.14271,
Updated_Mpro_data_346_0,Mpro-protein,-4.982499,
Updated_Mpro_data_681_0,Mpro-protein,-4.308126,
Updated_Mpro_data_2658_0,Mpro-protein,-7.370344,
Updated_Mpro_data_586_0,Mpro-protein,-9.08928,
Updated_Mpro_data_1770_0,Mpro-protein,-4.511681,
Updated_Mpro_data_1126_0,Mpro-protein,-8.914512,
Updated_Mpro_data_813_0,Mpro-protein,-4.279187,
Updated_Mpro_data_914_0,Mpro-protein,-4.387773,
Updated_Mpro_data_2338_0,Mpro-protein,-7.376225,
Updated_Mpro_data_1426_0,Mpro-protein,-6.515936,
Updated_Mpro_data_163_0,Mpro-protein,-2.185682,
Updated_Mpro_data_10_0,Mpro-protein,2.119089,
Updated_Mpro_data_1560_0,Mpro-protein,-6.875083,
Updated_Mpro_data_1923_0,Mpro-protein,-7.291284,
Updated_Mpro_data_2124_0,Mpro-protein,-8.684556,
Updated_Mpro_data_2429_0,Mpro-protein,-8.245708,
Updated_Mpro_data_2155_0,Mpro-protein,-6.347082,
Updated_Mpro_data_460_0,Mpro-protein,-6.493834,
Updated_Mpro_data_197_0,Mpro-protein,-1.932331,
Updated_Mpro_data_483_0,Mpro-protein,-6.01478,
Updated_Mpro_data_2522_0,Mpro-protein,-7.546577,
Updated_Mpro_data_635_0,Mpro-protein,-1.894834,
Updated_Mpro_data_585_0,Mpro-protein,-5.191817,
Updated_Mpro_data_1646_0,Mpro-protein,6.010197,
Updated_Mpro_data_2087_0,Mpro-protein,-8.001228,
Updated_Mpro_data_1727_0,Mpro-protein,-6.792504,
Updated_Mpro_data_2473_0,Mpro-protein,-10.143597,
Updated_Mpro_data_2627_0,Mpro-protein,-8.741523,
Updated_Mpro_data_2260_0,Mpro-protein,-8.873346,
Updated_Mpro_data_2433_0,Mpro-protein,-4.839931,
Updated_Mpro_data_2715_0,Mpro-protein,-6.698678,
Updated_Mpro_data_112_0,Mpro-protein,-5.243019,
Updated_Mpro_data_549_0,Mpro-protein,-6.388115,
Updated_Mpro_data_580_0,Mpro-protein,-6.46852,
Updated_Mpro_data_2207_0,Mpro-protein,-6.900113,
Updated_Mpro_data_252_0,Mpro-protein,-5.243987,
Updated_Mpro_data_259_0,Mpro-protein,-8.723694,
Updated_Mpro_data_2017_0,Mpro-protein,-6.547545,
Updated_Mpro_data_1720_0,Mpro-protein,-9.810914,
Updated_Mpro_data_1169_0,Mpro-protein,-7.513916,
Updated_Mpro_data_1491_0,Mpro-protein,-4.975979,
Updated_Mpro_data_134_0,Mpro-protein,-4.032789,
Updated_Mpro_data_293_0,Mpro-protein,-4.931589,
Updated_Mpro_data_507_0,Mpro-protein,-4.38869,
Updated_Mpro_data_1479_0,Mpro-protein,-8.618986,
Updated_Mpro_data_995_0,Mpro-protein,-7.319456,
Updated_Mpro_data_254_0,Mpro-protein,-6.309803,
Updated_Mpro_data_2641_0,Mpro-protein,-7.426692,
Updated_Mpro_data_1392_0,Mpro-protein,-3.849193,
Updated_Mpro_data_1926_0,Mpro-protein,-9.131252,
Updated_Mpro_data_1000_0,Mpro-protein,-7.061799,
Updated_Mpro_data_1051_0,Mpro-protein,-8.40423,
Updated_Mpro_data_621_0,Mpro-protein,-8.110506,
Updated_Mpro_data_746_0,Mpro-protein,-7.75457,
Updated_Mpro_data_1052_0,Mpro-protein,-5.177083,
Updated_Mpro_data_2187_0,Mpro-protein,-7.133008,
Updated_Mpro_data_960_0,Mpro-protein,-2.325214,
Updated_Mpro_data_646_0,Mpro-protein,-8.360733,
Updated_Mpro_data_2317_0,Mpro-protein,-9.786039,
Updated_Mpro_data_2210_0,Mpro-protein,-6.924387,
Updated_Mpro_data_57_0,Mpro-protein,-7.212277,
Updated_Mpro_data_959_0,Mpro-protein,1.00012,
Updated_Mpro_data_639_0,Mpro-protein,-9.447089,
Updated_Mpro_data_596_0,Mpro-protein,-5.341477,
Updated_Mpro_data_704_0,Mpro-protein,-2.027637,
Updated_Mpro_data_2237_0,Mpro-protein,-8.580959,
Updated_Mpro_data_9_0,Mpro-protein,-5.467228,
Updated_Mpro_data_904_0,Mpro-protein,-6.978268,
Updated_Mpro_data_1333_0,Mpro-protein,-7.701417,
Updated_Mpro_data_2053_0,Mpro-protein,-6.273167,
Updated_Mpro_data_2028_0,Mpro-protein,-3.291607,
Updated_Mpro_data_1996_0,Mpro-protein,-5.380981,
Updated_Mpro_data_1142_0,Mpro-protein,-8.929163,
Updated_Mpro_data_129_0,Mpro-protein,-6.375533,
Updated_Mpro_data_2632_0,Mpro-protein,-3.876697,
Updated_Mpro_data_2508_0,Mpro-protein,-8.161926,
Updated_Mpro_data_2424_0,Mpro-protein,-6.562872,
Updated_Mpro_data_832_0,Mpro-protein,-6.4581,
Updated_Mpro_data_974_0,Mpro-protein,-4.75018,
Updated_Mpro_data_786_0,Mpro-protein,-7.583268,
Updated_Mpro_data_2088_0,Mpro-protein,-7.571166,
Updated_Mpro_data_377_0,Mpro-protein,-6.711584,
Updated_Mpro_data_2263_0,Mpro-protein,-6.194964,
Updated_Mpro_data_2681_0,Mpro-protein,-7.473561,
Updated_Mpro_data_651_0,Mpro-protein,-9.612209,
Updated_Mpro_data_2533_0,Mpro-protein,-7.571078,
Updated_Mpro_data_2612_0,Mpro-protein,-4.455379,
Updated_Mpro_data_835_0,Mpro-protein,-7.037486,
Updated_Mpro_data_1881_0,Mpro-protein,-8.203093,
Updated_Mpro_data_394_0,Mpro-protein,-5.342991,
Updated_Mpro_data_462_0,Mpro-protein,-6.00428,
Updated_Mpro_data_641_0,Mpro-protein,-8.414645,
Updated_Mpro_data_387_0,Mpro-protein,-3.282351,
Updated_Mpro_data_2747_0,Mpro-protein,-6.711149,
