ligand_name,protein_name,computed_dG,error_message
Updated_Mpro_data_7_0,Mpro-protein,-6.308758,
Updated_Mpro_data_1909_0,Mpro-protein,-7.822983,
Updated_Mpro_data_1909_0,Mpro-protein,-7.822983,
Updated_Mpro_data_1469_0,Mpro-protein,-4.450182,
Updated_Mpro_data_1469_0,Mpro-protein,-4.442514,
Updated_Mpro_data_956_0,Mpro-protein,-6.642949,
Updated_Mpro_data_956_0,Mpro-protein,-6.647938,
Updated_Mpro_data_2707_0,Mpro-protein,-7.580523,
Updated_Mpro_data_2707_0,Mpro-protein,-7.719471,
Updated_Mpro_data_2315_0,Mpro-protein,-6.176952,
Updated_Mpro_data_2315_0,Mpro-protein,-5.93039,
Updated_Mpro_data_1011_0,Mpro-protein,-6.817225,
Updated_Mpro_data_1011_0,Mpro-protein,-6.831233,
Updated_Mpro_data_699_0,Mpro-protein,-6.643192,
Updated_Mpro_data_699_0,Mpro-protein,-7.507972,
Updated_Mpro_data_993_0,Mpro-protein,-4.145661,
Updated_Mpro_data_993_0,Mpro-protein,-4.569408,
Updated_Mpro_data_1073_0,Mpro-protein,-8.506783,
Updated_Mpro_data_1073_0,Mpro-protein,-8.281859,
Updated_Mpro_data_404_0,Mpro-protein,-5.906522,
Updated_Mpro_data_404_0,Mpro-protein,-5.791964,
Updated_Mpro_data_1292_0,Mpro-protein,-5.80282,
Updated_Mpro_data_1292_0,Mpro-protein,-5.688122,
Updated_Mpro_data_527_0,Mpro-protein,-5.276718,
Updated_Mpro_data_527_0,Mpro-protein,-5.665852,
Updated_Mpro_data_2127_0,Mpro-protein,-7.849714,
Updated_Mpro_data_2127_0,Mpro-protein,-8.132199,
Updated_Mpro_data_895_0,Mpro-protein,-8.008158,
Updated_Mpro_data_895_0,Mpro-protein,-8.285333,
Updated_Mpro_data_2561_0,Mpro-protein,-6.676081,
Updated_Mpro_data_2561_0,Mpro-protein,-6.675604,
Updated_Mpro_data_813_0,Mpro-protein,-4.279186,
Updated_Mpro_data_813_0,Mpro-protein,-4.044146,
Updated_Mpro_data_911_0,Mpro-protein,-5.765098,
Updated_Mpro_data_911_0,Mpro-protein,-5.559771,
Updated_Mpro_data_741_0,Mpro-protein,-4.103966,
Updated_Mpro_data_741_0,Mpro-protein,-3.943644,
Updated_Mpro_data_434_0,Mpro-protein,-6.869524,
Updated_Mpro_data_434_0,Mpro-protein,-6.699158,
Updated_Mpro_data_1781_0,Mpro-protein,-1.301264,
Updated_Mpro_data_1781_0,Mpro-protein,-1.408588,
Updated_Mpro_data_2438_0,Mpro-protein,-8.503704,
Updated_Mpro_data_2438_0,Mpro-protein,-8.503705,
Updated_Mpro_data_2241_0,Mpro-protein,-7.86502,
Updated_Mpro_data_2241_0,Mpro-protein,-8.040343,
Updated_Mpro_data_222_0,Mpro-protein,-1.139669,
Updated_Mpro_data_222_0,Mpro-protein,-1.693705,
Updated_Mpro_data_27_0,Mpro-protein,-7.45305,
Updated_Mpro_data_27_0,Mpro-protein,-7.419688,
Updated_Mpro_data_669_0,Mpro-protein,-7.695979,
Updated_Mpro_data_669_0,Mpro-protein,-7.695978,
Updated_Mpro_data_1398_0,Mpro-protein,-2.664465,
Updated_Mpro_data_1398_0,Mpro-protein,-2.676534,
Updated_Mpro_data_733_0,Mpro-protein,-7.187888,
Updated_Mpro_data_733_0,Mpro-protein,-7.474845,
Updated_Mpro_data_268_0,Mpro-protein,-4.277623,
Updated_Mpro_data_268_0,Mpro-protein,-3.610456,
Updated_Mpro_data_2524_0,Mpro-protein,-7.836972,
Updated_Mpro_data_2524_0,Mpro-protein,-8.02266,
Updated_Mpro_data_287_0,Mpro-protein,-6.774899,
Updated_Mpro_data_287_0,Mpro-protein,-6.782561,
Updated_Mpro_data_1887_0,Mpro-protein,-7.748226,
Updated_Mpro_data_1887_0,Mpro-protein,-7.595707,
Updated_Mpro_data_1934_0,Mpro-protein,-5.050428,
Updated_Mpro_data_1934_0,Mpro-protein,-4.676103,
Updated_Mpro_data_1211_0,Mpro-protein,-6.586547,
Updated_Mpro_data_1211_0,Mpro-protein,-6.693658,
Updated_Mpro_data_2437_0,Mpro-protein,-6.149314,
Updated_Mpro_data_2437_0,Mpro-protein,-6.329808,
Updated_Mpro_data_2517_0,Mpro-protein,-7.341718,
Updated_Mpro_data_2517_0,Mpro-protein,-7.452056,
Updated_Mpro_data_2357_0,Mpro-protein,-8.662742,
Updated_Mpro_data_2357_0,Mpro-protein,-8.534832,
Updated_Mpro_data_411_0,Mpro-protein,-6.171338,
Updated_Mpro_data_411_0,Mpro-protein,-6.13021,
Updated_Mpro_data_1619_0,Mpro-protein,-5.572937,
Updated_Mpro_data_1619_0,Mpro-protein,-5.628985,
Updated_Mpro_data_2603_0,Mpro-protein,-6.302168,
Updated_Mpro_data_2603_0,Mpro-protein,-6.360276,
Updated_Mpro_data_1173_0,Mpro-protein,-5.362866,
Updated_Mpro_data_1173_0,Mpro-protein,-5.240304,
Updated_Mpro_data_1253_0,Mpro-protein,-5.322103,
Updated_Mpro_data_1253_0,Mpro-protein,-5.167531,
Updated_Mpro_data_1465_0,Mpro-protein,-5.179719,
Updated_Mpro_data_1465_0,Mpro-protein,-5.186749,
Updated_Mpro_data_1489_0,Mpro-protein,-7.830426,
Updated_Mpro_data_1489_0,Mpro-protein,-7.093917,
Updated_Mpro_data_1412_0,Mpro-protein,-7.877172,
Updated_Mpro_data_1412_0,Mpro-protein,-7.942119,
Updated_Mpro_data_1207_0,Mpro-protein,-6.661128,
Updated_Mpro_data_1207_0,Mpro-protein,-6.854976,
Updated_Mpro_data_983_0,Mpro-protein,-5.051384,
Updated_Mpro_data_983_0,Mpro-protein,-5.004467,
Updated_Mpro_data_2086_0,Mpro-protein,-7.615502,
Updated_Mpro_data_2086_0,Mpro-protein,-7.651203,
Updated_Mpro_data_2154_0,Mpro-protein,-4.677682,
Updated_Mpro_data_2154_0,Mpro-protein,-4.276114,
Updated_Mpro_data_1041_0,Mpro-protein,-6.451263,
Updated_Mpro_data_1041_0,Mpro-protein,-6.400908,
Updated_Mpro_data_2153_0,Mpro-protein,-6.4196,
Updated_Mpro_data_2153_0,Mpro-protein,-4.175125,
Updated_Mpro_data_717_0,Mpro-protein,-5.814474,
Updated_Mpro_data_717_0,Mpro-protein,-5.92074,
Updated_Mpro_data_2715_0,Mpro-protein,-6.698674,
Updated_Mpro_data_2715_0,Mpro-protein,-6.39674,
Updated_Mpro_data_2744_0,Mpro-protein,-6.80091,
Updated_Mpro_data_2744_0,Mpro-protein,-6.795924,
Updated_Mpro_data_1335_0,Mpro-protein,-6.725149,
Updated_Mpro_data_1335_0,Mpro-protein,-6.785053,
Updated_Mpro_data_1884_0,Mpro-protein,-7.55268,
Updated_Mpro_data_1884_0,Mpro-protein,-7.508583,
Updated_Mpro_data_1348_0,Mpro-protein,-6.466368,
Updated_Mpro_data_1348_0,Mpro-protein,-6.117928,
Updated_Mpro_data_1719_0,Mpro-protein,-8.233453,
Updated_Mpro_data_1719_0,Mpro-protein,-8.002269,
Updated_Mpro_data_1733_0,Mpro-protein,-6.945832,
Updated_Mpro_data_1733_0,Mpro-protein,-6.810316,
Updated_Mpro_data_1859_0,Mpro-protein,-2.156604,
Updated_Mpro_data_1859_0,Mpro-protein,-1.774956,
Updated_Mpro_data_1468_0,Mpro-protein,-4.952591,
Updated_Mpro_data_1468_0,Mpro-protein,-5.090209,
Updated_Mpro_data_925_0,Mpro-protein,-7.366882,
Updated_Mpro_data_925_0,Mpro-protein,-7.374916,
Updated_Mpro_data_1188_0,Mpro-protein,-9.543428,
Updated_Mpro_data_1188_0,Mpro-protein,-9.475738,
Updated_Mpro_data_1945_0,Mpro-protein,-6.259582,
Updated_Mpro_data_1945_0,Mpro-protein,-6.435603,
Updated_Mpro_data_1437.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment
Updated_Mpro_data_1070_0,Mpro-protein,-8.930225,
Updated_Mpro_data_1070_0,Mpro-protein,-8.906628,
Updated_Mpro_data_1104_0,Mpro-protein,-6.66468,
Updated_Mpro_data_1104_0,Mpro-protein,-6.664668,
Updated_Mpro_data_1796_0,Mpro-protein,-7.922241,
Updated_Mpro_data_1796_0,Mpro-protein,-7.678352,
Updated_Mpro_data_1793_0,Mpro-protein,-7.522943,
Updated_Mpro_data_1793_0,Mpro-protein,-7.434716,
Updated_Mpro_data_1790_0,Mpro-protein,-8.819733,
Updated_Mpro_data_1790_0,Mpro-protein,-8.819731,
Updated_Mpro_data_1802_0,Mpro-protein,-9.306936,
Updated_Mpro_data_1802_0,Mpro-protein,-8.983545,
Updated_Mpro_data_2382_0,Mpro-protein,-3.462679,
Updated_Mpro_data_2382_0,Mpro-protein,-3.45648,
Updated_Mpro_data_129_0,Mpro-protein,-6.375538,
Updated_Mpro_data_129_0,Mpro-protein,-6.024582,
Updated_Mpro_data_1700_0,Mpro-protein,-6.747071,
Updated_Mpro_data_1700_0,Mpro-protein,-6.601086,
Updated_Mpro_data_1899_0,Mpro-protein,-3.877212,
Updated_Mpro_data_1899_0,Mpro-protein,-4.514183,
Updated_Mpro_data_2278_0,Mpro-protein,-7.035857,
Updated_Mpro_data_2278_0,Mpro-protein,-7.146688,
Updated_Mpro_data_728_0,Mpro-protein,-6.447021,
Updated_Mpro_data_728_0,Mpro-protein,-6.818587,
Updated_Mpro_data_1523_0,Mpro-protein,-5.70639,
Updated_Mpro_data_1523_0,Mpro-protein,-5.706388,
Updated_Mpro_data_2163_0,Mpro-protein,-9.422486,
Updated_Mpro_data_2163_0,Mpro-protein,-9.091625,
Updated_Mpro_data_1599_0,Mpro-protein,-7.075497,
Updated_Mpro_data_1599_0,Mpro-protein,-6.989219,
Updated_Mpro_data_1673_0,Mpro-protein,-7.933666,
Updated_Mpro_data_1673_0,Mpro-protein,-8.180393,
Updated_Mpro_data_2015_0,Mpro-protein,-6.128205,
Updated_Mpro_data_2015_0,Mpro-protein,-6.174604,
Updated_Mpro_data_1177_0,Mpro-protein,-5.829172,
Updated_Mpro_data_1177_0,Mpro-protein,-5.796392,
Updated_Mpro_data_1179_0,Mpro-protein,-8.45021,
Updated_Mpro_data_1179_0,Mpro-protein,-8.252563,
Updated_Mpro_data_2716_0,Mpro-protein,-6.849415,
Updated_Mpro_data_2716_0,Mpro-protein,-6.480986,
Updated_Mpro_data_94_0,Mpro-protein,-3.661238,
Updated_Mpro_data_94_0,Mpro-protein,-3.691604,
Updated_Mpro_data_1336_0,Mpro-protein,-7.632586,
Updated_Mpro_data_1336_0,Mpro-protein,-7.70934,
Updated_Mpro_data_2081_0,Mpro-protein,-8.413368,
Updated_Mpro_data_2081_0,Mpro-protein,-8.52953,
Updated_Mpro_data_1301_0,Mpro-protein,-7.453913,
Updated_Mpro_data_1301_0,Mpro-protein,-7.700303,
Updated_Mpro_data_2184_0,Mpro-protein,-7.902164,
Updated_Mpro_data_2184_0,Mpro-protein,-7.625711,
Updated_Mpro_data_2722_0,Mpro-protein,-8.121881,
Updated_Mpro_data_2722_0,Mpro-protein,-8.347744,
Updated_Mpro_data_1687.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment
Updated_Mpro_data_2461.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_Updated_Mpro_data_2461_docked.sdf
Updated_Mpro_data_92_0,Mpro-protein,-5.300203,
Updated_Mpro_data_92_0,Mpro-protein,-5.300113,
Updated_Mpro_data_1723_0,Mpro-protein,-8.883056,
Updated_Mpro_data_1723_0,Mpro-protein,-6.881353,
Updated_Mpro_data_1629_0,Mpro-protein,-7.750482,
Updated_Mpro_data_1629_0,Mpro-protein,-7.889194,
Updated_Mpro_data_1587_0,Mpro-protein,-6.222884,
Updated_Mpro_data_1587_0,Mpro-protein,-5.945034,
Updated_Mpro_data_667_0,Mpro-protein,-7.159445,
Updated_Mpro_data_667_0,Mpro-protein,-6.679358,
Updated_Mpro_data_126_0,Mpro-protein,4.039322,
Updated_Mpro_data_126_0,Mpro-protein,2.805196,
Updated_Mpro_data_750_0,Mpro-protein,-7.464813,
Updated_Mpro_data_750_0,Mpro-protein,-7.279701,
Updated_Mpro_data_2275_0,Mpro-protein,-8.445814,
Updated_Mpro_data_2275_0,Mpro-protein,-8.315756,
Updated_Mpro_data_85_0,Mpro-protein,-0.791648,
Updated_Mpro_data_85_0,Mpro-protein,0.15398,
Updated_Mpro_data_33_0,Mpro-protein,-5.251122,
Updated_Mpro_data_33_0,Mpro-protein,-4.857747,
Updated_Mpro_data_1823_0,Mpro-protein,-7.015266,
Updated_Mpro_data_1823_0,Mpro-protein,-6.721583,
Updated_Mpro_data_1881_0,Mpro-protein,-8.203094,
Updated_Mpro_data_1881_0,Mpro-protein,-8.378522,
Updated_Mpro_data_2313_0,Mpro-protein,-8.778397,
Updated_Mpro_data_2313_0,Mpro-protein,-8.84561,
Updated_Mpro_data_334_0,Mpro-protein,-6.571325,
Updated_Mpro_data_334_0,Mpro-protein,-6.439612,
Updated_Mpro_data_2052_0,Mpro-protein,-5.916116,
Updated_Mpro_data_2052_0,Mpro-protein,-5.87269,
Updated_Mpro_data_429_0,Mpro-protein,-7.846889,
Updated_Mpro_data_429_0,Mpro-protein,-7.790889,
Updated_Mpro_data_2048_0,Mpro-protein,-6.310339,
Updated_Mpro_data_2048_0,Mpro-protein,-6.063286,
Updated_Mpro_data_26_0,Mpro-protein,-5.688671,
Updated_Mpro_data_26_0,Mpro-protein,-5.647517,
Updated_Mpro_data_624_0,Mpro-protein,-0.456054,
Updated_Mpro_data_624_0,Mpro-protein,-1.799261,
Updated_Mpro_data_1427_0,Mpro-protein,-6.832445,
Updated_Mpro_data_1427_0,Mpro-protein,-6.832447,
Updated_Mpro_data_1388_0,Mpro-protein,-6.556343,
Updated_Mpro_data_1388_0,Mpro-protein,-6.699598,
Updated_Mpro_data_1808_0,Mpro-protein,-4.994838,
Updated_Mpro_data_1808_0,Mpro-protein,-5.195365,
Updated_Mpro_data_2739_0,Mpro-protein,-3.773955,
Updated_Mpro_data_2739_0,Mpro-protein,-4.465745,
Updated_Mpro_data_2447_0,Mpro-protein,-2.92827,
Updated_Mpro_data_2447_0,Mpro-protein,-3.12459,
Updated_Mpro_data_498_0,Mpro-protein,-7.489426,
Updated_Mpro_data_498_0,Mpro-protein,-7.667291,
Updated_Mpro_data_437_0,Mpro-protein,-6.309952,
Updated_Mpro_data_437_0,Mpro-protein,-6.097347,
Updated_Mpro_data_777_0,Mpro-protein,-6.724013,
Updated_Mpro_data_777_0,Mpro-protein,-6.816114,
Updated_Mpro_data_213_0,Mpro-protein,-5.658794,
Updated_Mpro_data_213_0,Mpro-protein,-5.658788,
Updated_Mpro_data_2611_0,Mpro-protein,-5.574782,
Updated_Mpro_data_2611_0,Mpro-protein,-5.484837,
Updated_Mpro_data_2589_0,Mpro-protein,-6.218295,
Updated_Mpro_data_2589_0,Mpro-protein,-6.14535,
Updated_Mpro_data_630_0,Mpro-protein,-8.102431,
Updated_Mpro_data_630_0,Mpro-protein,-8.308928,
Updated_Mpro_data_807_0,Mpro-protein,-9.696992,
Updated_Mpro_data_807_0,Mpro-protein,-9.57387,
Updated_Mpro_data_924_0,Mpro-protein,-7.853726,
Updated_Mpro_data_924_0,Mpro-protein,-7.76796,
Updated_Mpro_data_153_0,Mpro-protein,-3.49576,
Updated_Mpro_data_153_0,Mpro-protein,-2.970872,
Updated_Mpro_data_1109_0,Mpro-protein,-5.897308,
Updated_Mpro_data_1109_0,Mpro-protein,-5.656834,
Updated_Mpro_data_2282_0,Mpro-protein,-8.770454,
Updated_Mpro_data_2282_0,Mpro-protein,-8.790562,
Updated_Mpro_data_845_0,Mpro-protein,-8.075246,
Updated_Mpro_data_845_0,Mpro-protein,-8.126289,
Updated_Mpro_data_2257_0,Mpro-protein,-6.937459,
Updated_Mpro_data_2257_0,Mpro-protein,-7.286135,
Updated_Mpro_data_1321_0,Mpro-protein,-6.933296,
Updated_Mpro_data_1321_0,Mpro-protein,-6.977387,
Updated_Mpro_data_2320_0,Mpro-protein,-6.949001,
Updated_Mpro_data_2320_0,Mpro-protein,-7.524801,
Updated_Mpro_data_1780_0,Mpro-protein,-1.715059,
Updated_Mpro_data_1780_0,Mpro-protein,-1.605538,
Updated_Mpro_data_2254_0,Mpro-protein,-9.540195,
Updated_Mpro_data_2254_0,Mpro-protein,-9.432026,
Updated_Mpro_data_594_0,Mpro-protein,-7.513111,
Updated_Mpro_data_594_0,Mpro-protein,-7.484081,
Updated_Mpro_data_1805_0,Mpro-protein,-6.470159,
Updated_Mpro_data_1805_0,Mpro-protein,-6.099584,
Updated_Mpro_data_1081_0,Mpro-protein,-7.348438,
Updated_Mpro_data_1081_0,Mpro-protein,-7.46685,
Updated_Mpro_data_2096_0,Mpro-protein,-7.201461,
Updated_Mpro_data_2096_0,Mpro-protein,-7.20146,
Updated_Mpro_data_495_0,Mpro-protein,-4.27935,
Updated_Mpro_data_495_0,Mpro-protein,-3.17567,
Updated_Mpro_data_1683_0,Mpro-protein,-8.14922,
Updated_Mpro_data_1683_0,Mpro-protein,-8.340833,
Updated_Mpro_data_1772_0,Mpro-protein,-5.460741,
Updated_Mpro_data_1772_0,Mpro-protein,-5.281301,
Updated_Mpro_data_1831_0,Mpro-protein,-3.098056,
Updated_Mpro_data_1831_0,Mpro-protein,-2.99695,
Updated_Mpro_data_1293_0,Mpro-protein,-9.455687,
Updated_Mpro_data_1293_0,Mpro-protein,-9.455688,
Updated_Mpro_data_336_0,Mpro-protein,-5.294685,
Updated_Mpro_data_336_0,Mpro-protein,-5.294685,
Updated_Mpro_data_1304_0,Mpro-protein,-6.518212,
Updated_Mpro_data_1304_0,Mpro-protein,-6.580792,
Updated_Mpro_data_2613_0,Mpro-protein,-6.92451,
Updated_Mpro_data_2613_0,Mpro-protein,-6.999584,
Updated_Mpro_data_2035_0,Mpro-protein,-7.701579,
Updated_Mpro_data_2035_0,Mpro-protein,-7.701581,
Updated_Mpro_data_602_0,Mpro-protein,-8.468235,
Updated_Mpro_data_602_0,Mpro-protein,-8.301698,
Updated_Mpro_data_1580_0,Mpro-protein,-6.341675,
Updated_Mpro_data_1580_0,Mpro-protein,-6.199785,
Updated_Mpro_data_837_0,Mpro-protein,-6.181448,
Updated_Mpro_data_837_0,Mpro-protein,-6.105255,
Updated_Mpro_data_1372_0,Mpro-protein,-8.149932,
Updated_Mpro_data_1372_0,Mpro-protein,-8.14994,
Updated_Mpro_data_1124_0,Mpro-protein,-6.801595,
Updated_Mpro_data_1124_0,Mpro-protein,-6.801592,
Updated_Mpro_data_974_0,Mpro-protein,-4.750182,
Updated_Mpro_data_974_0,Mpro-protein,-4.661745,
Updated_Mpro_data_171_0,Mpro-protein,-6.086626,
Updated_Mpro_data_171_0,Mpro-protein,-5.873827,
Updated_Mpro_data_1994_0,Mpro-protein,-5.978457,
Updated_Mpro_data_1994_0,Mpro-protein,-6.066165,
Updated_Mpro_data_62_0,Mpro-protein,-5.335524,
Updated_Mpro_data_62_0,Mpro-protein,-5.125992,
Updated_Mpro_data_1732_0,Mpro-protein,-10.111148,
Updated_Mpro_data_1732_0,Mpro-protein,-10.161699,
Updated_Mpro_data_497_0,Mpro-protein,-7.132151,
Updated_Mpro_data_497_0,Mpro-protein,-6.970823,
Updated_Mpro_data_2350_0,Mpro-protein,-8.995043,
Updated_Mpro_data_2350_0,Mpro-protein,-8.995045,
Updated_Mpro_data_471_0,Mpro-protein,-5.188535,
Updated_Mpro_data_471_0,Mpro-protein,-5.243845,
Updated_Mpro_data_2574_0,Mpro-protein,-6.273267,
Updated_Mpro_data_2574_0,Mpro-protein,-5.948555,
Updated_Mpro_data_513_0,Mpro-protein,-7.660509,
Updated_Mpro_data_513_0,Mpro-protein,-7.601655,
Updated_Mpro_data_459_0,Mpro-protein,-5.982643,
Updated_Mpro_data_459_0,Mpro-protein,-5.86251,
Updated_Mpro_data_125_0,Mpro-protein,2.680049,
Updated_Mpro_data_125_0,Mpro-protein,2.170235,
Updated_Mpro_data_1774_0,Mpro-protein,-7.127244,
Updated_Mpro_data_1774_0,Mpro-protein,-7.096334,
Updated_Mpro_data_2253_0,Mpro-protein,-6.664058,
Updated_Mpro_data_2253_0,Mpro-protein,-6.854487,
Updated_Mpro_data_245_0,Mpro-protein,-7.13427,
Updated_Mpro_data_245_0,Mpro-protein,-7.203687,
Updated_Mpro_data_1167_0,Mpro-protein,-7.086685,
Updated_Mpro_data_1167_0,Mpro-protein,-7.08831,
Updated_Mpro_data_157_0,Mpro-protein,-4.695263,
Updated_Mpro_data_157_0,Mpro-protein,-4.4728,
Updated_Mpro_data_232_0,Mpro-protein,-4.153329,
Updated_Mpro_data_232_0,Mpro-protein,-3.856784,
Updated_Mpro_data_2494_0,Mpro-protein,-5.125476,
Updated_Mpro_data_2494_0,Mpro-protein,-5.248642,
Updated_Mpro_data_2515_0,Mpro-protein,-6.902867,
Updated_Mpro_data_2515_0,Mpro-protein,-7.10877,
Updated_Mpro_data_1797_0,Mpro-protein,-6.274355,
Updated_Mpro_data_1797_0,Mpro-protein,-6.274357,
Updated_Mpro_data_1828_0,Mpro-protein,-7.687088,
Updated_Mpro_data_1828_0,Mpro-protein,-7.687091,
Updated_Mpro_data_197_0,Mpro-protein,-1.932331,
Updated_Mpro_data_197_0,Mpro-protein,-2.183596,
Updated_Mpro_data_1279_0,Mpro-protein,-0.293016,
Updated_Mpro_data_1279_0,Mpro-protein,-0.633522,
Updated_Mpro_data_477_0,Mpro-protein,-0.997078,
Updated_Mpro_data_477_0,Mpro-protein,-1.341183,
Updated_Mpro_data_1725_0,Mpro-protein,-7.048578,
Updated_Mpro_data_1725_0,Mpro-protein,-7.014918,
Updated_Mpro_data_1329_0,Mpro-protein,-8.712151,
Updated_Mpro_data_1329_0,Mpro-protein,-8.754255,
Updated_Mpro_data_775_0,Mpro-protein,-8.632585,
Updated_Mpro_data_775_0,Mpro-protein,-8.653406,
Updated_Mpro_data_2618_0,Mpro-protein,-7.900305,
Updated_Mpro_data_2618_0,Mpro-protein,-7.819993,
Updated_Mpro_data_384_0,Mpro-protein,-5.496231,
Updated_Mpro_data_384_0,Mpro-protein,-5.412532,
Updated_Mpro_data_158_0,Mpro-protein,-5.949452,
Updated_Mpro_data_158_0,Mpro-protein,-5.745431,
Updated_Mpro_data_2307_0,Mpro-protein,-8.453725,
Updated_Mpro_data_2307_0,Mpro-protein,-8.501922,
Updated_Mpro_data_2319_0,Mpro-protein,-9.560838,
Updated_Mpro_data_2319_0,Mpro-protein,-10.310949,
Updated_Mpro_data_1305_0,Mpro-protein,-5.841579,
Updated_Mpro_data_1305_0,Mpro-protein,-5.930314,
Updated_Mpro_data_162_0,Mpro-protein,-1.214849,
Updated_Mpro_data_162_0,Mpro-protein,-1.301447,
Updated_Mpro_data_768_0,Mpro-protein,-9.342815,
Updated_Mpro_data_768_0,Mpro-protein,-8.684486,
Updated_Mpro_data_713_0,Mpro-protein,-5.531319,
Updated_Mpro_data_713_0,Mpro-protein,-5.5422,
Updated_Mpro_data_967_0,Mpro-protein,4.62361,
Updated_Mpro_data_967_0,Mpro-protein,5.413207,
Updated_Mpro_data_2217_0,Mpro-protein,-6.774266,
Updated_Mpro_data_2217_0,Mpro-protein,-6.606441,
Updated_Mpro_data_64_0,Mpro-protein,-5.358355,
Updated_Mpro_data_64_0,Mpro-protein,-5.422234,
Updated_Mpro_data_179_0,Mpro-protein,-2.985238,
Updated_Mpro_data_179_0,Mpro-protein,-3.739763,
Updated_Mpro_data_1387_0,Mpro-protein,-7.478363,
Updated_Mpro_data_1387_0,Mpro-protein,-7.407537,
Updated_Mpro_data_2111_0,Mpro-protein,-5.875954,
Updated_Mpro_data_2111_0,Mpro-protein,-6.387512,
Updated_Mpro_data_1478_0,Mpro-protein,-7.724314,
Updated_Mpro_data_1478_0,Mpro-protein,-7.584885,
Updated_Mpro_data_2667_0,Mpro-protein,-7.845211,
Updated_Mpro_data_2667_0,Mpro-protein,-7.84521,
Updated_Mpro_data_2324_0,Mpro-protein,-6.664508,
Updated_Mpro_data_2324_0,Mpro-protein,-6.640152,
Updated_Mpro_data_2534_0,Mpro-protein,-7.167289,
Updated_Mpro_data_2534_0,Mpro-protein,-7.442683,
Updated_Mpro_data_1317_0,Mpro-protein,-6.638706,
Updated_Mpro_data_1317_0,Mpro-protein,-6.510258,
Updated_Mpro_data_1115_0,Mpro-protein,-4.519886,
Updated_Mpro_data_1115_0,Mpro-protein,-4.519891,
Updated_Mpro_data_616_0,Mpro-protein,-6.904073,
Updated_Mpro_data_616_0,Mpro-protein,-7.171887,
Updated_Mpro_data_228_0,Mpro-protein,-5.603327,
Updated_Mpro_data_228_0,Mpro-protein,-4.842562,
Updated_Mpro_data_1037_0,Mpro-protein,-4.244438,
Updated_Mpro_data_1037_0,Mpro-protein,-4.244437,
Updated_Mpro_data_1653_0,Mpro-protein,-8.0653,
Updated_Mpro_data_1653_0,Mpro-protein,-8.094578,
Updated_Mpro_data_61_0,Mpro-protein,-7.63401,
Updated_Mpro_data_61_0,Mpro-protein,-7.987706,
Updated_Mpro_data_1210_0,Mpro-protein,-6.214479,
Updated_Mpro_data_1210_0,Mpro-protein,-6.293071,
Updated_Mpro_data_2379_0,Mpro-protein,-7.254387,
Updated_Mpro_data_2379_0,Mpro-protein,-7.379569,
Updated_Mpro_data_748_0,Mpro-protein,-7.647233,
Updated_Mpro_data_748_0,Mpro-protein,-7.295843,
Updated_Mpro_data_1319_0,Mpro-protein,-6.720204,
Updated_Mpro_data_1319_0,Mpro-protein,-6.989172,
Updated_Mpro_data_687_0,Mpro-protein,-5.977108,
Updated_Mpro_data_687_0,Mpro-protein,-5.911773,
Updated_Mpro_data_1267_0,Mpro-protein,-6.127478,
Updated_Mpro_data_1267_0,Mpro-protein,-5.913267,
Updated_Mpro_data_1605_0,Mpro-protein,-7.827662,
Updated_Mpro_data_1605_0,Mpro-protein,-7.827662,
Updated_Mpro_data_601_0,Mpro-protein,-7.512164,
Updated_Mpro_data_601_0,Mpro-protein,-7.485033,
Updated_Mpro_data_903_0,Mpro-protein,-5.99655,
Updated_Mpro_data_903_0,Mpro-protein,-6.044804,
Updated_Mpro_data_2675_0,Mpro-protein,-7.59419,
Updated_Mpro_data_2675_0,Mpro-protein,-7.615025,
Updated_Mpro_data_2255_0,Mpro-protein,-7.555987,
Updated_Mpro_data_2255_0,Mpro-protein,-7.502911,
Updated_Mpro_data_822_0,Mpro-protein,-7.288691,
Updated_Mpro_data_822_0,Mpro-protein,-7.614432,
Updated_Mpro_data_1514_0,Mpro-protein,-6.776674,
Updated_Mpro_data_1514_0,Mpro-protein,-6.609509,
Updated_Mpro_data_1133_0,Mpro-protein,-6.836431,
Updated_Mpro_data_1133_0,Mpro-protein,-7.038587,
Updated_Mpro_data_905_0,Mpro-protein,-1.036245,
Updated_Mpro_data_905_0,Mpro-protein,-1.26184,
Updated_Mpro_data_1616_0,Mpro-protein,-7.753816,
Updated_Mpro_data_1616_0,Mpro-protein,-7.397772,
Updated_Mpro_data_2026_0,Mpro-protein,-3.673089,
Updated_Mpro_data_2026_0,Mpro-protein,-3.590337,
Updated_Mpro_data_342_0,Mpro-protein,-4.378367,
Updated_Mpro_data_342_0,Mpro-protein,-4.233413,
Updated_Mpro_data_2421_0,Mpro-protein,-6.931651,
Updated_Mpro_data_2421_0,Mpro-protein,-7.112516,
Updated_Mpro_data_2669_0,Mpro-protein,-6.647626,
Updated_Mpro_data_2669_0,Mpro-protein,-6.148507,
Updated_Mpro_data_1123_0,Mpro-protein,-8.601349,
Updated_Mpro_data_1123_0,Mpro-protein,-8.59321,
Updated_Mpro_data_370_0,Mpro-protein,-5.236062,
